time,DAM_price
21jan2022 20:00:00,.1485
21jan2022 21:00:00,.1926999969482422
21jan2022 22:00:00,.1802700042724609
21jan2022 23:00:00,.1840599975585938
22jan2022 00:00:00,.1778999938964844
22jan2022 01:00:00,.1691799926757812
22jan2022 02:00:00,.1709400024414063
22jan2022 03:00:00,.1542400054931641
22jan2022 04:00:00,.1642599945068359
22jan2022 05:00:00,.1599600067138672
22jan2022 06:00:00,.1731000061035156
22jan2022 07:00:00,.1733699951171875
22jan2022 08:00:00,.1941000061035156
22jan2022 09:00:00,.21
22jan2022 10:00:00,.215
22jan2022 11:00:00,.2096000061035156
22jan2022 12:00:00,.2012200012207031
22jan2022 13:00:00,.1900200042724609
22jan2022 14:00:00,.1883099975585938
22jan2022 15:00:00,.1965
22jan2022 16:00:00,.1961399993896484
22jan2022 17:00:00,.2223099975585938
22jan2022 18:00:00,.2340899963378906
22jan2022 19:00:00,.2206999969482422
22jan2022 20:00:00,.2194900054931641
22jan2022 21:00:00,.2
22jan2022 22:00:00,.1880099945068359
22jan2022 23:00:00,.1916600036621094
23jan2022 00:00:00,.2133000030517578
23jan2022 01:00:00,.1789299926757812
23jan2022 02:00:00,.1870700073242187
23jan2022 03:00:00,.1797299957275391
23jan2022 04:00:00,.1790399932861328
23jan2022 05:00:00,.1794900054931641
23jan2022 06:00:00,.1681999969482422
23jan2022 07:00:00,.162
23jan2022 08:00:00,.1885099945068359
23jan2022 09:00:00,.1953099975585937
23jan2022 10:00:00,.1953399963378906
23jan2022 11:00:00,.1958699951171875
23jan2022 12:00:00,.1954100036621094
23jan2022 13:00:00,.1862899932861328
23jan2022 14:00:00,.184490005493164
23jan2022 15:00:00,.19
23jan2022 16:00:00,.194
23jan2022 17:00:00,.2149499969482422
23jan2022 18:00:00,.2394900054931641
23jan2022 19:00:00,.2419600067138672
23jan2022 20:00:00,.2249600067138672
23jan2022 21:00:00,.2048399963378906
23jan2022 22:00:00,.201
23jan2022 23:00:00,.1851600036621094
24jan2022 00:00:00,.1742200012207031
24jan2022 01:00:00,.1796100006103516
24jan2022 02:00:00,.1783000030517578
24jan2022 03:00:00,.1774600067138672
24jan2022 04:00:00,.1776100006103516
24jan2022 05:00:00,.1841699981689453
24jan2022 06:00:00,.1934900054931641
24jan2022 07:00:00,.265
24jan2022 08:00:00,.3000199890136719
24jan2022 09:00:00,.2993900146484375
24jan2022 10:00:00,.2758800048828125
24jan2022 11:00:00,.27
24jan2022 12:00:00,.2458399963378906
24jan2022 13:00:00,.2400800018310547
24jan2022 14:00:00,.244
24jan2022 15:00:00,.256489990234375
